"i","j","P_ij","F_ij","sim"
16,5,0.450166002687522,0.0335019288499864,"Sim 1"
17,5,0.289050497374996,0.0215115071757921,"Sim 1"
18,5,0.167981614866076,0.0125014063162284,"Sim 1"
19,5,0.0911229610148562,0.00678148713651052,"Sim 1"
20,5,0.0474258731775668,0.00352949405187803,"Sim 1"
1,6,0.99997105256468,0.0744187742173286,"Sim 1"
2,6,0.999941708734339,0.0744162370333368,"Sim 1"
3,6,0.999882622742119,0.0744111282971387,"Sim 1"
4,6,0.999763659351678,0.0744008426939906,"Sim 1"
5,6,0.999524182381162,0.0743801386589038,"Sim 1"
6,6,0.99904228294754,0.0743384807986034,"Sim 1"
7,6,0.998073265336673,0.0742547336060215,"Sim 1"
8,6,0.996127596559329,0.0740866587599882,"Sim 1"
9,6,0.992232429921985,0.0737504959539567,"Sim 1"
10,6,0.984480243421591,0.0730827204345597,"Sim 1"
11,6,0.969231140642852,0.0717740238155943,"Sim 1"
12,6,0.939913349825993,0.0692759076088878,"Sim 1"
13,6,0.885947618720209,0.0647384383207771,"Sim 1"
14,6,0.794129628199053,0.0571945959102276,"Sim 1"
15,6,0.657010462673499,0.0463242184026276,"Sim 1"
16,6,0.48750260351579,0.0335019288499864,"Sim 1"
17,6,0.320821300824607,0.0215115071757921,"Sim 1"
18,6,0.190001566015313,0.0125014063162284,"Sim 1"
19,6,0.104331223119001,0.00678148713651052,"Sim 1"
20,6,0.0546813172159408,0.00352949405187803,"Sim 1"
1,7,0.999975084611061,0.0744187742173286,"Sim 1"
2,7,0.999949827835316,0.0744162370333368,"Sim 1"
3,7,0.999898970806092,0.0744111282971387,"Sim 1"
4,7,0.999796573021945,0.0744008426939906,"Sim 1"
5,7,0.999590432835014,0.0743801386589038,"Sim 1"
6,7,0.999175575313602,0.0743384807986034,"Sim 1"
7,7,0.998341198919826,0.0742547336060215,"Sim 1"
8,7,0.996665192692587,0.0740866587599882,"Sim 1"
9,7,0.993307149075715,0.0737504959539567,"Sim 1"
10,7,0.986613082172335,0.0730827204345597,"Sim 1"
11,7,0.973403006423134,0.0717740238155943,"Sim 1"
12,7,0.947846436921582,0.0692759076088878,"Sim 1"
13,7,0.900249510880315,0.0647384383207771,"Sim 1"
14,7,0.817574476193644,0.0571945959102276,"Sim 1"
15,7,0.689974481127613,0.0463242184026276,"Sim 1"
16,7,0.52497918747894,0.0335019288499864,"Sim 1"
