"i","j","P_ij","F_ij","sim"
15,8,0.5,0.214285742688304,"Sim 1"
16,8,0.5,0.214285742688304,"Sim 1"
17,8,0.5,0.214285742688304,"Sim 1"
18,8,0.5,0.214285742688304,"Sim 1"
19,8,0.5,0.214285742688304,"Sim 1"
20,8,0.5,0.214285742688304,"Sim 1"
1,9,0.5,0.171428594150643,"Sim 1"
2,9,0.5,0.171428594150643,"Sim 1"
3,9,0.5,0.171428594150643,"Sim 1"
4,9,0.5,0.171428594150643,"Sim 1"
5,9,0.5,0.171428594150643,"Sim 1"
6,9,0.5,0.171428594150643,"Sim 1"
7,9,0.5,0.171428594150643,"Sim 1"
8,9,0.5,0.171428594150643,"Sim 1"
9,9,0.5,0.171428594150643,"Sim 1"
10,9,0.5,0.171428594150643,"Sim 1"
11,9,0.5,0.171428594150643,"Sim 1"
12,9,0.5,0.171428594150643,"Sim 1"
13,9,0.5,0.171428594150643,"Sim 1"
14,9,0.5,0.171428594150643,"Sim 1"
15,9,0.5,0.171428594150643,"Sim 1"
16,9,0.5,0.171428594150643,"Sim 1"
17,9,0.5,0.171428594150643,"Sim 1"
18,9,0.5,0.171428594150643,"Sim 1"
19,9,0.5,0.171428594150643,"Sim 1"
20,9,0.5,0.171428594150643,"Sim 1"
1,10,0.5,0.128571445612983,"Sim 1"
2,10,0.5,0.128571445612983,"Sim 1"
3,10,0.5,0.128571445612983,"Sim 1"
4,10,0.5,0.128571445612983,"Sim 1"
5,10,0.5,0.128571445612983,"Sim 1"
6,10,0.5,0.128571445612983,"Sim 1"
7,10,0.5,0.128571445612983,"Sim 1"
8,10,0.5,0.128571445612983,"Sim 1"
9,10,0.5,0.128571445612983,"Sim 1"
10,10,0.5,0.128571445612983,"Sim 1"
11,10,0.5,0.128571445612983,"Sim 1"
12,10,0.5,0.128571445612983,"Sim 1"
13,10,0.5,0.128571445612983,"Sim 1"
14,10,0.5,0.128571445612983,"Sim 1"
15,10,0.5,0.128571445612983,"Sim 1"
16,10,0.5,0.128571445612983,"Sim 1"
17,10,0.5,0.128571445612983,"Sim 1"
18,10,0.5,0.128571445612983,"Sim 1"
19,10,0.5,0.128571445612983,"Sim 1"
20,10,0.5,0.128571445612983,"Sim 1"
1,1,0.5,0.508695877401659,"Sim 2"
2,1,0.5,0.508695877401659,"Sim 2"
3,1,0.5,0.508695877401659,"Sim 2"
4,1,0.5,0.508695877401659,"Sim 2"
5,1,0.5,0.508695877401659,"Sim 2"
6,1,0.5,0.508695877401659,"Sim 2"
7,1,0.5,0.508695877401659,"Sim 2"
8,1,0.5,0.508695877401659,"Sim 2"
9,1,0.5,0.508695877401659,"Sim 2"
10,1,0.5,0.508695877401659,"Sim 2"
11,1,0.5,0.508695877401659,"Sim 2"
12,1,0.5,0.508695877401659,"Sim 2"
13,1,0.5,0.508695877401659,"Sim 2"
14,1,0.5,0.508695877401659,"Sim 2"
15,1,0.5,0.508695877401659,"Sim 2"
16,1,0.5,0.508695877401659,"Sim 2"
17,1,0.5,0.508695877401659,"Sim 2"
18,1,0.5,0.508695877401659,"Sim 2"
19,1,0.5,0.508695877401659,"Sim 2"
20,1,0.5,0.508695877401659,"Sim 2"
1,2,0.5,0.482608909329779,"Sim 2"
2,2,0.5,0.482608909329779,"Sim 2"
3,2,0.5,0.482608909329779,"Sim 2"
4,2,0.5,0.482608909329779,"Sim 2"
5,2,0.5,0.482608909329779,"Sim 2"
6,2,0.5,0.482608909329779,"Sim 2"
7,2,0.5,0.482608909329779,"Sim 2"
8,2,0.5,0.482608909329779,"Sim 2"
9,2,0.5,0.482608909329779,"Sim 2"
10,2,0.5,0.482608909329779,"Sim 2"
11,2,0.5,0.482608909329779,"Sim 2"
12,2,0.5,0.482608909329779,"Sim 2"
13,2,0.5,0.482608909329779,"Sim 2"
14,2,0.5,0.482608909329779,"Sim 2"
15,2,0.5,0.482608909329779,"Sim 2"
16,2,0.5,0.482608909329779,"Sim 2"
17,2,0.5,0.482608909329779,"Sim 2"
18,2,0.5,0.482608909329779,"Sim 2"
19,2,0.5,0.482608909329779,"Sim 2"
20,2,0.5,0.482608909329779,"Sim 2"
1,3,0.5,0.456521941257899,"Sim 2"
2,3,0.5,0.456521941257899,"Sim 2"
3,3,0.5,0.456521941257899,"Sim 2"
4,3,0.5,0.456521941257899,"Sim 2"
5,3,0.5,0.456521941257899,"Sim 2"
6,3,0.5,0.456521941257899,"Sim 2"
7,3,0.5,0.456521941257899,"Sim 2"
8,3,0.5,0.456521941257899,"Sim 2"
9,3,0.5,0.456521941257899,"Sim 2"
10,3,0.5,0.456521941257899,"Sim 2"
11,3,0.5,0.456521941257899,"Sim 2"
12,3,0.5,0.456521941257899,"Sim 2"
13,3,0.5,0.456521941257899,"Sim 2"
14,3,0.5,0.456521941257899,"Sim 2"
15,3,0.5,0.456521941257899,"Sim 2"
16,3,0.5,0.456521941257899,"Sim 2"
17,3,0.5,0.456521941257899,"Sim 2"
18,3,0.5,0.456521941257899,"Sim 2"
19,3,0.5,0.456521941257899,"Sim 2"
20,3,0.5,0.456521941257899,"Sim 2"
1,4,0.5,0.430434973186019,"Sim 2"
2,4,0.5,0.430434973186019,"Sim 2"
3,4,0.5,0.430434973186019,"Sim 2"
4,4,0.5,0.430434973186019,"Sim 2"
5,4,0.5,0.430434973186019,"Sim 2"
6,4,0.5,0.430434973186019,"Sim 2"
7,4,0.5,0.430434973186019,"Sim 2"
8,4,0.5,0.430434973186019,"Sim 2"
9,4,0.5,0.430434973186019,"Sim 2"
10,4,0.5,0.430434973186019,"Sim 2"
11,4,0.5,0.430434973186019,"Sim 2"
12,4,0.5,0.430434973186019,"Sim 2"
13,4,0.5,0.430434973186019,"Sim 2"
14,4,0.5,0.430434973186019,"Sim 2"
15,4,0.5,0.430434973186019,"Sim 2"
16,4,0.5,0.430434973186019,"Sim 2"
17,4,0.5,0.430434973186019,"Sim 2"
18,4,0.5,0.430434973186019,"Sim 2"
19,4,0.5,0.430434973186019,"Sim 2"
20,4,0.5,0.430434973186019,"Sim 2"
1,5,0.5,0.404348005114139,"Sim 2"
2,5,0.5,0.404348005114139,"Sim 2"
3,5,0.5,0.404348005114139,"Sim 2"
4,5,0.5,0.404348005114139,"Sim 2"
5,5,0.5,0.404348005114139,"Sim 2"
6,5,0.5,0.404348005114139,"Sim 2"
7,5,0.5,0.404348005114139,"Sim 2"
8,5,0.5,0.404348005114139,"Sim 2"
9,5,0.5,0.404348005114139,"Sim 2"
10,5,0.5,0.404348005114139,"Sim 2"
11,5,0.5,0.404348005114139,"Sim 2"
12,5,0.5,0.404348005114139,"Sim 2"
13,5,0.5,0.404348005114139,"Sim 2"
14,5,0.5,0.404348005114139,"Sim 2"
15,5,0.5,0.404348005114139,"Sim 2"
16,5,0.5,0.404348005114139,"Sim 2"
17,5,0.5,0.404348005114139,"Sim 2"
18,5,0.5,0.404348005114139,"Sim 2"
19,5,0.5,0.404348005114139,"Sim 2"
20,5,0.5,0.404348005114139,"Sim 2"
1,6,0.5,0.378261037042259,"Sim 2"
2,6,0.5,0.378261037042259,"Sim 2"
3,6,0.5,0.378261037042259,"Sim 2"
4,6,0.5,0.378261037042259,"Sim 2"
5,6,0.5,0.378261037042259,"Sim 2"
6,6,0.5,0.378261037042259,"Sim 2"
7,6,0.5,0.378261037042259,"Sim 2"
8,6,0.5,0.378261037042259,"Sim 2"
9,6,0.5,0.378261037042259,"Sim 2"
10,6,0.5,0.378261037042259,"Sim 2"
11,6,0.5,0.378261037042259,"Sim 2"
12,6,0.5,0.378261037042259,"Sim 2"
13,6,0.5,0.378261037042259,"Sim 2"
14,6,0.5,0.378261037042259,"Sim 2"
15,6,0.5,0.378261037042259,"Sim 2"
16,6,0.5,0.378261037042259,"Sim 2"
17,6,0.5,0.378261037042259,"Sim 2"
18,6,0.5,0.378261037042259,"Sim 2"
19,6,0.5,0.378261037042259,"Sim 2"
20,6,0.5,0.378261037042259,"Sim 2"
1,7,0.5,0.352174068970379,"Sim 2"
2,7,0.5,0.352174068970379,"Sim 2"
3,7,0.5,0.352174068970379,"Sim 2"
4,7,0.5,0.352174068970379,"Sim 2"
5,7,0.5,0.352174068970379,"Sim 2"
6,7,0.5,0.352174068970379,"Sim 2"
7,7,0.5,0.352174068970379,"Sim 2"
8,7,0.5,0.352174068970379,"Sim 2"
9,7,0.5,0.352174068970379,"Sim 2"
10,7,0.5,0.352174068970379,"Sim 2"
11,7,0.5,0.352174068970379,"Sim 2"
12,7,0.5,0.352174068970379,"Sim 2"
13,7,0.5,0.352174068970379,"Sim 2"
14,7,0.5,0.352174068970379,"Sim 2"
15,7,0.5,0.352174068970379,"Sim 2"
16,7,0.5,0.352174068970379,"Sim 2"
17,7,0.5,0.352174068970379,"Sim 2"
18,7,0.5,0.352174068970379,"Sim 2"
19,7,0.5,0.352174068970379,"Sim 2"
20,7,0.5,0.352174068970379,"Sim 2"
1,8,0.5,0.326087100898499,"Sim 2"
2,8,0.5,0.326087100898499,"Sim 2"
3,8,0.5,0.326087100898499,"Sim 2"
4,8,0.5,0.326087100898499,"Sim 2"
5,8,0.5,0.326087100898499,"Sim 2"
6,8,0.5,0.326087100898499,"Sim 2"
7,8,0.5,0.326087100898499,"Sim 2"
8,8,0.5,0.326087100898499,"Sim 2"
9,8,0.5,0.326087100898499,"Sim 2"
10,8,0.5,0.326087100898499,"Sim 2"
11,8,0.5,0.326087100898499,"Sim 2"
12,8,0.5,0.326087100898499,"Sim 2"
13,8,0.5,0.326087100898499,"Sim 2"
14,8,0.5,0.326087100898499,"Sim 2"
15,8,0.5,0.326087100898499,"Sim 2"
16,8,0.5,0.326087100898499,"Sim 2"
17,8,0.5,0.326087100898499,"Sim 2"
18,8,0.5,0.326087100898499,"Sim 2"
19,8,0.5,0.326087100898499,"Sim 2"
20,8,0.5,0.326087100898499,"Sim 2"
1,9,0.5,0.300000132826619,"Sim 2"
2,9,0.5,0.300000132826619,"Sim 2"
3,9,0.5,0.300000132826619,"Sim 2"
4,9,0.5,0.300000132826619,"Sim 2"
5,9,0.5,0.300000132826619,"Sim 2"
6,9,0.5,0.300000132826619,"Sim 2"
7,9,0.5,0.300000132826619,"Sim 2"
8,9,0.5,0.300000132826619,"Sim 2"
9,9,0.5,0.300000132826619,"Sim 2"
10,9,0.5,0.300000132826619,"Sim 2"
11,9,0.5,0.300000132826619,"Sim 2"
12,9,0.5,0.300000132826619,"Sim 2"
13,9,0.5,0.300000132826619,"Sim 2"
14,9,0.5,0.300000132826619,"Sim 2"
15,9,0.5,0.300000132826619,"Sim 2"
16,9,0.5,0.300000132826619,"Sim 2"
17,9,0.5,0.300000132826619,"Sim 2"
18,9,0.5,0.300000132826619,"Sim 2"
19,9,0.5,0.300000132826619,"Sim 2"
20,9,0.5,0.300000132826619,"Sim 2"
1,10,0.5,0.273913164754739,"Sim 2"
2,10,0.5,0.273913164754739,"Sim 2"
3,10,0.5,0.273913164754739,"Sim 2"
4,10,0.5,0.273913164754739,"Sim 2"
5,10,0.5,0.273913164754739,"Sim 2"
6,10,0.5,0.273913164754739,"Sim 2"
7,10,0.5,0.273913164754739,"Sim 2"
8,10,0.5,0.273913164754739,"Sim 2"
9,10,0.5,0.273913164754739,"Sim 2"
10,10,0.5,0.273913164754739,"Sim 2"
11,10,0.5,0.273913164754739,"Sim 2"
12,10,0.5,0.273913164754739,"Sim 2"
13,10,0.5,0.273913164754739,"Sim 2"
14,10,0.5,0.273913164754739,"Sim 2"
15,10,0.5,0.273913164754739,"Sim 2"
16,10,0.5,0.273913164754739,"Sim 2"
17,10,0.5,0.273913164754739,"Sim 2"
18,10,0.5,0.273913164754739,"Sim 2"
19,10,0.5,0.273913164754739,"Sim 2"
20,10,0.5,0.273913164754739,"Sim 2"
1,1,0.5,0.500000475237085,"Sim 3"
2,1,0.5,0.500000475237085,"Sim 3"
3,1,0.5,0.500000475237085,"Sim 3"
4,1,0.5,0.500000475237085,"Sim 3"
5,1,0.5,0.500000475237085,"Sim 3"
6,1,0.5,0.500000475237085,"Sim 3"
7,1,0.5,0.500000475237085,"Sim 3"
8,1,0.5,0.500000475237085,"Sim 3"
9,1,0.5,0.500000475237085,"Sim 3"
10,1,0.5,0.500000475237085,"Sim 3"
11,1,0.5,0.500000475237085,"Sim 3"
12,1,0.5,0.500000475237085,"Sim 3"
13,1,0.5,0.500000475237085,"Sim 3"
14,1,0.5,0.500000475237085,"Sim 3"
15,1,0.5,0.500000475237085,"Sim 3"
16,1,0.5,0.500000475237085,"Sim 3"
17,1,0.5,0.500000475237085,"Sim 3"
18,1,0.5,0.500000475237085,"Sim 3"
19,1,0.5,0.500000475237085,"Sim 3"
20,1,0.5,0.500000475237085,"Sim 3"
1,2,0.5,0.500000475237085,"Sim 3"
2,2,0.5,0.500000475237085,"Sim 3"
3,2,0.5,0.500000475237085,"Sim 3"
4,2,0.5,0.500000475237085,"Sim 3"
5,2,0.5,0.500000475237085,"Sim 3"
6,2,0.5,0.500000475237085,"Sim 3"
7,2,0.5,0.500000475237085,"Sim 3"
8,2,0.5,0.500000475237085,"Sim 3"
9,2,0.5,0.500000475237085,"Sim 3"
10,2,0.5,0.500000475237085,"Sim 3"
11,2,0.5,0.500000475237085,"Sim 3"
12,2,0.5,0.500000475237085,"Sim 3"
13,2,0.5,0.500000475237085,"Sim 3"
14,2,0.5,0.500000475237085,"Sim 3"
15,2,0.5,0.500000475237085,"Sim 3"
16,2,0.5,0.500000475237085,"Sim 3"
17,2,0.5,0.500000475237085,"Sim 3"
18,2,0.5,0.500000475237085,"Sim 3"
19,2,0.5,0.500000475237085,"Sim 3"
20,2,0.5,0.500000475237085,"Sim 3"
1,3,0.5,0.500000475237085,"Sim 3"
2,3,0.5,0.500000475237085,"Sim 3"
3,3,0.5,0.500000475237085,"Sim 3"
4,3,0.5,0.500000475237085,"Sim 3"
5,3,0.5,0.500000475237085,"Sim 3"
6,3,0.5,0.500000475237085,"Sim 3"
7,3,0.5,0.500000475237085,"Sim 3"
8,3,0.5,0.500000475237085,"Sim 3"
9,3,0.5,0.500000475237085,"Sim 3"
10,3,0.5,0.500000475237085,"Sim 3"
11,3,0.5,0.500000475237085,"Sim 3"
12,3,0.5,0.500000475237085,"Sim 3"
13,3,0.5,0.500000475237085,"Sim 3"
14,3,0.5,0.500000475237085,"Sim 3"
15,3,0.5,0.500000475237085,"Sim 3"
16,3,0.5,0.500000475237085,"Sim 3"
17,3,0.5,0.500000475237085,"Sim 3"
18,3,0.5,0.500000475237085,"Sim 3"
19,3,0.5,0.500000475237085,"Sim 3"
20,3,0.5,0.500000475237085,"Sim 3"
1,4,0.5,0.500000475237085,"Sim 3"
2,4,0.5,0.500000475237085,"Sim 3"
3,4,0.5,0.500000475237085,"Sim 3"
4,4,0.5,0.500000475237085,"Sim 3"
5,4,0.5,0.500000475237085,"Sim 3"
6,4,0.5,0.500000475237085,"Sim 3"
7,4,0.5,0.500000475237085,"Sim 3"
8,4,0.5,0.500000475237085,"Sim 3"
9,4,0.5,0.500000475237085,"Sim 3"
10,4,0.5,0.500000475237085,"Sim 3"
11,4,0.5,0.500000475237085,"Sim 3"
12,4,0.5,0.500000475237085,"Sim 3"
13,4,0.5,0.500000475237085,"Sim 3"
14,4,0.5,0.500000475237085,"Sim 3"
15,4,0.5,0.500000475237085,"Sim 3"
16,4,0.5,0.500000475237085,"Sim 3"
17,4,0.5,0.500000475237085,"Sim 3"
18,4,0.5,0.500000475237085,"Sim 3"
19,4,0.5,0.500000475237085,"Sim 3"
20,4,0.5,0.500000475237085,"Sim 3"
1,5,0.5,0.500000475237085,"Sim 3"
2,5,0.5,0.500000475237085,"Sim 3"
3,5,0.5,0.500000475237085,"Sim 3"
4,5,0.5,0.500000475237085,"Sim 3"
5,5,0.5,0.500000475237085,"Sim 3"
6,5,0.5,0.500000475237085,"Sim 3"
7,5,0.5,0.500000475237085,"Sim 3"
8,5,0.5,0.500000475237085,"Sim 3"
9,5,0.5,0.500000475237085,"Sim 3"
10,5,0.5,0.500000475237085,"Sim 3"
11,5,0.5,0.500000475237085,"Sim 3"
12,5,0.5,0.500000475237085,"Sim 3"
13,5,0.5,0.500000475237085,"Sim 3"
14,5,0.5,0.500000475237085,"Sim 3"
15,5,0.5,0.500000475237085,"Sim 3"
16,5,0.5,0.500000475237085,"Sim 3"
17,5,0.5,0.500000475237085,"Sim 3"
18,5,0.5,0.500000475237085,"Sim 3"
19,5,0.5,0.500000475237085,"Sim 3"
20,5,0.5,0.500000475237085,"Sim 3"
1,6,0.5,0.500000475237085,"Sim 3"
2,6,0.5,0.500000475237085,"Sim 3"
3,6,0.5,0.500000475237085,"Sim 3"
4,6,0.5,0.500000475237085,"Sim 3"
5,6,0.5,0.500000475237085,"Sim 3"
6,6,0.5,0.500000475237085,"Sim 3"
7,6,0.5,0.500000475237085,"Sim 3"
8,6,0.5,0.500000475237085,"Sim 3"
9,6,0.5,0.500000475237085,"Sim 3"
10,6,0.5,0.500000475237085,"Sim 3"
11,6,0.5,0.500000475237085,"Sim 3"
12,6,0.5,0.500000475237085,"Sim 3"
13,6,0.5,0.500000475237085,"Sim 3"
14,6,0.5,0.500000475237085,"Sim 3"
15,6,0.5,0.500000475237085,"Sim 3"
16,6,0.5,0.500000475237085,"Sim 3"
17,6,0.5,0.500000475237085,"Sim 3"
18,6,0.5,0.500000475237085,"Sim 3"
19,6,0.5,0.500000475237085,"Sim 3"
20,6,0.5,0.500000475237085,"Sim 3"
1,7,0.5,0.500000475237085,"Sim 3"
2,7,0.5,0.500000475237085,"Sim 3"
3,7,0.5,0.500000475237085,"Sim 3"
4,7,0.5,0.500000475237085,"Sim 3"
5,7,0.5,0.500000475237085,"Sim 3"
6,7,0.5,0.500000475237085,"Sim 3"
7,7,0.5,0.500000475237085,"Sim 3"
8,7,0.5,0.500000475237085,"Sim 3"
9,7,0.5,0.500000475237085,"Sim 3"
10,7,0.5,0.500000475237085,"Sim 3"
11,7,0.5,0.500000475237085,"Sim 3"
12,7,0.5,0.500000475237085,"Sim 3"
13,7,0.5,0.500000475237085,"Sim 3"
14,7,0.5,0.500000475237085,"Sim 3"
15,7,0.5,0.500000475237085,"Sim 3"
16,7,0.5,0.500000475237085,"Sim 3"
17,7,0.5,0.500000475237085,"Sim 3"
18,7,0.5,0.500000475237085,"Sim 3"
19,7,0.5,0.500000475237085,"Sim 3"
20,7,0.5,0.500000475237085,"Sim 3"
1,8,0.5,0.500000475237085,"Sim 3"
2,8,0.5,0.500000475237085,"Sim 3"
3,8,0.5,0.500000475237085,"Sim 3"
4,8,0.5,0.500000475237085,"Sim 3"
5,8,0.5,0.500000475237085,"Sim 3"
6,8,0.5,0.500000475237085,"Sim 3"
7,8,0.5,0.500000475237085,"Sim 3"
8,8,0.5,0.500000475237085,"Sim 3"
9,8,0.5,0.500000475237085,"Sim 3"
10,8,0.5,0.500000475237085,"Sim 3"
11,8,0.5,0.500000475237085,"Sim 3"
12,8,0.5,0.500000475237085,"Sim 3"
13,8,0.5,0.500000475237085,"Sim 3"
14,8,0.5,0.500000475237085,"Sim 3"
15,8,0.5,0.500000475237085,"Sim 3"
16,8,0.5,0.500000475237085,"Sim 3"
17,8,0.5,0.500000475237085,"Sim 3"
18,8,0.5,0.500000475237085,"Sim 3"
19,8,0.5,0.500000475237085,"Sim 3"
20,8,0.5,0.500000475237085,"Sim 3"
1,9,0.5,0.500000475237085,"Sim 3"
2,9,0.5,0.500000475237085,"Sim 3"
3,9,0.5,0.500000475237085,"Sim 3"
4,9,0.5,0.500000475237085,"Sim 3"
5,9,0.5,0.500000475237085,"Sim 3"
6,9,0.5,0.500000475237085,"Sim 3"
7,9,0.5,0.500000475237085,"Sim 3"
8,9,0.5,0.500000475237085,"Sim 3"
9,9,0.5,0.500000475237085,"Sim 3"
10,9,0.5,0.500000475237085,"Sim 3"
11,9,0.5,0.500000475237085,"Sim 3"
12,9,0.5,0.500000475237085,"Sim 3"
13,9,0.5,0.500000475237085,"Sim 3"
14,9,0.5,0.500000475237085,"Sim 3"
15,9,0.5,0.500000475237085,"Sim 3"
16,9,0.5,0.500000475237085,"Sim 3"
17,9,0.5,0.500000475237085,"Sim 3"
18,9,0.5,0.500000475237085,"Sim 3"
19,9,0.5,0.500000475237085,"Sim 3"
20,9,0.5,0.500000475237085,"Sim 3"
1,10,0.5,0.500000475237085,"Sim 3"
