"i","j","P_ij","F_ij","sim"
14,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
15,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
16,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
17,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
18,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
19,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
20,6,0.610639233949222,0.00180587693498747,"lambda == 0.5"
1,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
2,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
3,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
4,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
5,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
6,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
7,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
8,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
9,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
10,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
11,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
12,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
13,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
14,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
15,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
16,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
17,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
18,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
19,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
20,7,0.574442516811659,0.00180587693498747,"lambda == 0.5"
1,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
2,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
3,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
4,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
5,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
6,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
7,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
8,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
9,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
10,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
11,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
12,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
13,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
14,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
15,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
16,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
17,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
18,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
19,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
20,8,0.537429845343749,0.00180587693498747,"lambda == 0.5"
1,9,0.5,0.00180587693498747,"lambda == 0.5"
2,9,0.5,0.00180587693498747,"lambda == 0.5"
3,9,0.5,0.00180587693498747,"lambda == 0.5"
4,9,0.5,0.00180587693498747,"lambda == 0.5"
5,9,0.5,0.00180587693498747,"lambda == 0.5"
6,9,0.5,0.00180587693498747,"lambda == 0.5"
7,9,0.5,0.00180587693498747,"lambda == 0.5"
8,9,0.5,0.00180587693498747,"lambda == 0.5"
9,9,0.5,0.00180587693498747,"lambda == 0.5"
10,9,0.5,0.00180587693498747,"lambda == 0.5"
11,9,0.5,0.00180587693498747,"lambda == 0.5"
12,9,0.5,0.00180587693498747,"lambda == 0.5"
13,9,0.5,0.00180587693498747,"lambda == 0.5"
14,9,0.5,0.00180587693498747,"lambda == 0.5"
15,9,0.5,0.00180587693498747,"lambda == 0.5"
16,9,0.5,0.00180587693498747,"lambda == 0.5"
17,9,0.5,0.00180587693498747,"lambda == 0.5"
18,9,0.5,0.00180587693498747,"lambda == 0.5"
19,9,0.5,0.00180587693498747,"lambda == 0.5"
20,9,0.5,0.00180587693498747,"lambda == 0.5"
1,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
2,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
3,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
4,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
5,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
6,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
7,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
8,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
9,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
10,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
11,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
12,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
13,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
14,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
15,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
16,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
17,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
18,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
19,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
