"i","j","P_ij","F_ij","sim"
14,3,0.817574476193644,4.65519536967435,"Sim 4"
15,3,0.845534734916465,5.68586846429471,"Sim 4"
16,3,0.869891525637002,6.94473542482548,"Sim 4"
17,3,0.890903178804387,8.48231900257449,"Sim 4"
18,3,0.908877038985144,10.3603278253389,"Sim 4"
19,3,0.924141819978756,12.6541329813125,"Sim 4"
20,3,0.937026643943004,15.4557929255006,"Sim 4"
1,4,0.182425523806356,0.345758017392513,"Sim 4"
2,4,0.214165016957441,0.422309796099207,"Sim 4"
3,4,0.249739894404882,0.515810349753631,"Sim 4"
4,4,0.289050497374996,0.630012183876647,"Sim 4"
5,4,0.331812227831834,0.769498619061448,"Sim 4"
6,4,0.377540668798145,0.939867735722095,"Sim 4"
7,4,0.425557483188341,1.14795704471672,"Sim 4"
8,4,0.47502081252106,1.4021179006664,"Sim 4"
9,4,0.52497918747894,1.71255067113969,"Sim 4"
10,4,0.574442516811659,2.09171411321906,"Sim 4"
11,4,0.622459331201854,2.55482538716832,"Sim 4"
12,4,0.668187772168166,3.12047077450501,"Sim 4"
13,4,0.710949502625004,3.81135161073862,"Sim 4"
14,4,0.750260105595118,4.65519536967435,"Sim 4"
15,4,0.785834983042559,5.68586846429471,"Sim 4"
16,4,0.817574476193644,6.94473542482548,"Sim 4"
17,4,0.845534734916465,8.48231900257449,"Sim 4"
18,4,0.869891525637002,10.3603278253389,"Sim 4"
19,4,0.890903178804387,12.6541329813125,"Sim 4"
20,4,0.908877038985144,15.4557929255006,"Sim 4"
