"i","j","P_ij","F_ij","sim"
10,7,0.574442516811659,0.253737371869834,"Sim 3"
11,7,0.574442516811659,0.253737371869834,"Sim 3"
12,7,0.574442516811659,0.253737371869834,"Sim 3"
13,7,0.574442516811659,0.253737371869834,"Sim 3"
14,7,0.574442516811659,0.253737371869834,"Sim 3"
15,7,0.574442516811659,0.253737371869834,"Sim 3"
16,7,0.574442516811659,0.253737371869834,"Sim 3"
17,7,0.574442516811659,0.253737371869834,"Sim 3"
18,7,0.574442516811659,0.253737371869834,"Sim 3"
19,7,0.574442516811659,0.253737371869834,"Sim 3"
20,7,0.574442516811659,0.253737371869834,"Sim 3"
1,8,0.537429845343749,0.253737371869834,"Sim 3"
2,8,0.537429845343749,0.253737371869834,"Sim 3"
3,8,0.537429845343749,0.253737371869834,"Sim 3"
4,8,0.537429845343749,0.253737371869834,"Sim 3"
5,8,0.537429845343749,0.253737371869834,"Sim 3"
6,8,0.537429845343749,0.253737371869834,"Sim 3"
7,8,0.537429845343749,0.253737371869834,"Sim 3"
8,8,0.537429845343749,0.253737371869834,"Sim 3"
9,8,0.537429845343749,0.253737371869834,"Sim 3"
10,8,0.537429845343749,0.253737371869834,"Sim 3"
11,8,0.537429845343749,0.253737371869834,"Sim 3"
12,8,0.537429845343749,0.253737371869834,"Sim 3"
13,8,0.537429845343749,0.253737371869834,"Sim 3"
14,8,0.537429845343749,0.253737371869834,"Sim 3"
15,8,0.537429845343749,0.253737371869834,"Sim 3"
16,8,0.537429845343749,0.253737371869834,"Sim 3"
17,8,0.537429845343749,0.253737371869834,"Sim 3"
18,8,0.537429845343749,0.253737371869834,"Sim 3"
19,8,0.537429845343749,0.253737371869834,"Sim 3"
20,8,0.537429845343749,0.253737371869834,"Sim 3"
1,9,0.5,0.253737371869834,"Sim 3"
2,9,0.5,0.253737371869834,"Sim 3"
3,9,0.5,0.253737371869834,"Sim 3"
4,9,0.5,0.253737371869834,"Sim 3"
5,9,0.5,0.253737371869834,"Sim 3"
6,9,0.5,0.253737371869834,"Sim 3"
7,9,0.5,0.253737371869834,"Sim 3"
8,9,0.5,0.253737371869834,"Sim 3"
9,9,0.5,0.253737371869834,"Sim 3"
10,9,0.5,0.253737371869834,"Sim 3"
11,9,0.5,0.253737371869834,"Sim 3"
12,9,0.5,0.253737371869834,"Sim 3"
13,9,0.5,0.253737371869834,"Sim 3"
14,9,0.5,0.253737371869834,"Sim 3"
15,9,0.5,0.253737371869834,"Sim 3"
16,9,0.5,0.253737371869834,"Sim 3"
17,9,0.5,0.253737371869834,"Sim 3"
18,9,0.5,0.253737371869834,"Sim 3"
19,9,0.5,0.253737371869834,"Sim 3"
20,9,0.5,0.253737371869834,"Sim 3"
1,1,0.425557483188341,0.232153559261778,"Sim 4"
2,1,0.47502081252106,0.283552997599036,"Sim 4"
3,1,0.52497918747894,0.346332413352047,"Sim 4"
4,1,0.574442516811659,0.423011364908458,"Sim 4"
5,1,0.622459331201854,0.516667247832288,"Sim 4"
6,1,0.668187772168166,0.631058801553381,"Sim 4"
7,1,0.710949502625004,0.770776960778551,"Sim 4"
8,1,0.750260105595118,0.941429105821235,"Sim 4"
9,1,0.785834983042559,1.14986410646232,"Sim 4"
10,1,0.817574476193644,1.40444719114246,"Sim 4"
11,1,0.845534734916465,1.7153956729517,"Sim 4"
12,1,0.869891525637002,2.09518900627923,"Sim 4"
13,1,0.890903178804387,2.55906963113631,"Sim 4"
14,1,0.908877038985144,3.12565470579382,"Sim 4"
15,1,0.924141819978756,3.81768327871288,"Sim 4"
16,1,0.937026643943004,4.66292888640188,"Sim 4"
17,1,0.947846436921582,5.69531420295598,"Sim 4"
18,1,0.956892745058914,6.95627247607922,"Sim 4"
19,1,0.964428810727364,8.49641038879684,"Sim 4"
20,1,0.970687769248644,10.3775390833372,"Sim 4"
1,2,0.389360766050778,0.232153559261778,"Sim 4"
2,2,0.437823499114202,0.283552997599036,"Sim 4"
3,2,0.48750260351579,0.346332413352047,"Sim 4"
4,2,0.537429845343749,0.423011364908458,"Sim 4"
5,2,0.58661757891733,0.516667247832288,"Sim 4"
6,2,0.634135591010801,0.631058801553381,"Sim 4"
7,2,0.679178699175393,0.770776960778551,"Sim 4"
8,2,0.721115178022863,0.941429105821235,"Sim 4"
9,2,0.759510916949111,1.14986410646232,"Sim 4"
10,2,0.794129628199053,1.40444719114246,"Sim 4"
11,2,0.82491373183596,1.7153956729517,"Sim 4"
12,2,0.851952801968311,2.09518900627923,"Sim 4"
13,2,0.875446641812584,2.55906963113631,"Sim 4"
14,2,0.895668776880999,3.12565470579382,"Sim 4"
15,2,0.912934227559729,3.81768327871288,"Sim 4"
16,2,0.927573514638482,4.66292888640188,"Sim 4"
17,2,0.939913349825993,5.69531420295598,"Sim 4"
18,2,0.950263488441443,6.95627247607922,"Sim 4"
19,2,0.958908721799535,8.49641038879684,"Sim 4"
20,2,0.966104835840822,10.3775390833372,"Sim 4"
1,3,0.354343693774204,0.232153559261778,"Sim 4"
2,3,0.401312339887548,0.283552997599036,"Sim 4"
3,3,0.450166002687522,0.346332413352047,"Sim 4"
4,3,0.5,0.423011364908458,"Sim 4"
5,3,0.549833997312478,0.516667247832288,"Sim 4"
6,3,0.598687660112452,0.631058801553381,"Sim 4"
7,3,0.645656306225796,0.770776960778551,"Sim 4"
8,3,0.689974481127613,0.941429105821235,"Sim 4"
9,3,0.731058578630005,1.14986410646232,"Sim 4"
10,3,0.768524783499018,1.40444719114246,"Sim 4"
11,3,0.802183888558582,1.7153956729517,"Sim 4"
12,3,0.832018385133924,2.09518900627923,"Sim 4"
13,3,0.858148935099512,2.55906963113631,"Sim 4"
14,3,0.880797077977883,3.12565470579382,"Sim 4"
15,3,0.900249510880315,3.81768327871288,"Sim 4"
16,3,0.916827303506078,4.66292888640188,"Sim 4"
17,3,0.930861579656653,5.69531420295598,"Sim 4"
18,3,0.942675824101131,6.95627247607922,"Sim 4"
19,3,0.952574126822433,8.49641038879684,"Sim 4"
20,3,0.960834277203236,10.3775390833372,"Sim 4"
1,4,0.320821300824607,0.232153559261778,"Sim 4"
2,4,0.365864408989199,0.283552997599036,"Sim 4"
3,4,0.41338242108267,0.346332413352047,"Sim 4"
4,4,0.462570154656251,0.423011364908458,"Sim 4"
5,4,0.51249739648421,0.516667247832288,"Sim 4"
6,4,0.562176500885798,0.631058801553381,"Sim 4"
7,4,0.610639233949222,0.770776960778551,"Sim 4"
8,4,0.657010462673499,0.941429105821235,"Sim 4"
9,4,0.700567142473973,1.14986410646232,"Sim 4"
10,4,0.740774899182154,1.40444719114246,"Sim 4"
11,4,0.777299861174691,1.7153956729517,"Sim 4"
12,4,0.809998433984687,2.09518900627923,"Sim 4"
13,4,0.838891050423415,2.55906963113631,"Sim 4"
14,4,0.864127102990906,3.12565470579382,"Sim 4"
15,4,0.885947618720209,3.81768327871288,"Sim 4"
16,4,0.904650535100891,4.66292888640188,"Sim 4"
17,4,0.920561450816022,5.69531420295598,"Sim 4"
18,4,0.934010990508781,6.95627247607922,"Sim 4"
19,4,0.945318682784059,8.49641038879684,"Sim 4"
20,4,0.954782526516712,10.3775390833372,"Sim 4"
1,5,0.289050497374996,0.232153559261778,"Sim 4"
2,5,0.331812227831834,0.283552997599036,"Sim 4"
3,5,0.377540668798145,0.346332413352047,"Sim 4"
4,5,0.425557483188341,0.423011364908458,"Sim 4"
5,5,0.47502081252106,0.516667247832288,"Sim 4"
6,5,0.52497918747894,0.631058801553381,"Sim 4"
7,5,0.574442516811659,0.770776960778551,"Sim 4"
8,5,0.622459331201855,0.941429105821235,"Sim 4"
9,5,0.668187772168166,1.14986410646232,"Sim 4"
10,5,0.710949502625004,1.40444719114246,"Sim 4"
11,5,0.750260105595118,1.7153956729517,"Sim 4"
12,5,0.785834983042559,2.09518900627923,"Sim 4"
13,5,0.817574476193644,2.55906963113631,"Sim 4"
14,5,0.845534734916465,3.12565470579382,"Sim 4"
15,5,0.869891525637002,3.81768327871288,"Sim 4"
16,5,0.890903178804387,4.66292888640188,"Sim 4"
17,5,0.908877038985144,5.69531420295598,"Sim 4"
18,5,0.924141819978756,6.95627247607922,"Sim 4"
19,5,0.937026643943004,8.49641038879684,"Sim 4"
20,5,0.947846436921582,10.3775390833372,"Sim 4"
1,6,0.259225100817846,0.232153559261778,"Sim 4"
2,6,0.299432857526027,0.283552997599036,"Sim 4"
3,6,0.342989537326501,0.346332413352047,"Sim 4"
4,6,0.389360766050778,0.423011364908458,"Sim 4"
5,6,0.437823499114202,0.516667247832288,"Sim 4"
6,6,0.48750260351579,0.631058801553381,"Sim 4"
7,6,0.537429845343749,0.770776960778551,"Sim 4"
8,6,0.58661757891733,0.941429105821235,"Sim 4"
9,6,0.634135591010801,1.14986410646232,"Sim 4"
10,6,0.679178699175393,1.40444719114246,"Sim 4"
11,6,0.721115178022863,1.7153956729517,"Sim 4"
12,6,0.759510916949111,2.09518900627923,"Sim 4"
13,6,0.794129628199053,2.55906963113631,"Sim 4"
14,6,0.82491373183596,3.12565470579382,"Sim 4"
15,6,0.85195280196831,3.81768327871288,"Sim 4"
16,6,0.875446641812583,4.66292888640188,"Sim 4"
17,6,0.895668776880999,5.69531420295598,"Sim 4"
18,6,0.912934227559729,6.95627247607922,"Sim 4"
19,6,0.927573514638482,8.49641038879684,"Sim 4"
20,6,0.939913349825992,10.3775390833372,"Sim 4"
1,7,0.231475216500982,0.232153559261778,"Sim 4"
2,7,0.268941421369995,0.283552997599036,"Sim 4"
3,7,0.310025518872388,0.346332413352047,"Sim 4"
4,7,0.354343693774205,0.423011364908458,"Sim 4"
5,7,0.401312339887548,0.516667247832288,"Sim 4"
6,7,0.450166002687522,0.631058801553381,"Sim 4"
7,7,0.5,0.770776960778551,"Sim 4"
8,7,0.549833997312478,0.941429105821235,"Sim 4"
9,7,0.598687660112452,1.14986410646232,"Sim 4"
10,7,0.645656306225795,1.40444719114246,"Sim 4"
11,7,0.689974481127612,1.7153956729517,"Sim 4"
12,7,0.731058578630005,2.09518900627923,"Sim 4"
13,7,0.768524783499018,2.55906963113631,"Sim 4"
14,7,0.802183888558582,3.12565470579382,"Sim 4"
15,7,0.832018385133924,3.81768327871288,"Sim 4"
16,7,0.858148935099512,4.66292888640188,"Sim 4"
17,7,0.880797077977883,5.69531420295598,"Sim 4"
18,7,0.900249510880315,6.95627247607922,"Sim 4"
19,7,0.916827303506078,8.49641038879684,"Sim 4"
20,7,0.930861579656653,10.3775390833372,"Sim 4"
1,8,0.205870371800947,0.232153559261778,"Sim 4"
2,8,0.240489083050889,0.283552997599036,"Sim 4"
3,8,0.278884821977137,0.346332413352047,"Sim 4"
4,8,0.320821300824607,0.423011364908458,"Sim 4"
5,8,0.365864408989199,0.516667247832288,"Sim 4"
6,8,0.41338242108267,0.631058801553381,"Sim 4"
7,8,0.462570154656251,0.770776960778551,"Sim 4"
8,8,0.51249739648421,0.941429105821235,"Sim 4"
9,8,0.562176500885798,1.14986410646232,"Sim 4"
10,8,0.610639233949222,1.40444719114246,"Sim 4"
11,8,0.657010462673499,1.7153956729517,"Sim 4"
12,8,0.700567142473973,2.09518900627923,"Sim 4"
13,8,0.740774899182154,2.55906963113631,"Sim 4"
14,8,0.777299861174691,3.12565470579382,"Sim 4"
15,8,0.809998433984687,3.81768327871288,"Sim 4"
16,8,0.838891050423415,4.66292888640188,"Sim 4"
17,8,0.864127102990906,5.69531420295598,"Sim 4"
18,8,0.885947618720209,6.95627247607922,"Sim 4"
19,8,0.90465053510089,8.49641038879684,"Sim 4"
20,8,0.920561450816022,10.3775390833372,"Sim 4"
1,9,0.182425523806356,0.232153559261778,"Sim 4"
2,9,0.214165016957441,0.283552997599036,"Sim 4"
3,9,0.249739894404882,0.346332413352047,"Sim 4"
4,9,0.289050497374996,0.423011364908458,"Sim 4"
5,9,0.331812227831834,0.516667247832288,"Sim 4"
6,9,0.377540668798145,0.631058801553381,"Sim 4"
7,9,0.425557483188341,0.770776960778551,"Sim 4"
8,9,0.47502081252106,0.941429105821235,"Sim 4"
9,9,0.52497918747894,1.14986410646232,"Sim 4"
10,9,0.574442516811659,1.40444719114246,"Sim 4"
11,9,0.622459331201854,1.7153956729517,"Sim 4"
12,9,0.668187772168166,2.09518900627923,"Sim 4"
13,9,0.710949502625004,2.55906963113631,"Sim 4"
14,9,0.750260105595118,3.12565470579382,"Sim 4"
15,9,0.785834983042559,3.81768327871288,"Sim 4"
16,9,0.817574476193644,4.66292888640188,"Sim 4"
17,9,0.845534734916465,5.69531420295598,"Sim 4"
18,9,0.869891525637002,6.95627247607922,"Sim 4"
19,9,0.890903178804387,8.49641038879684,"Sim 4"
20,9,0.908877038985144,10.3775390833372,"Sim 4"
